PG.ProteinGroups;PG.Genes;[1] MEP_mBM_500c_40.raw.PG.Quantity;[2] MEP_mBM_500c_41.raw.PG.Quantity;[3] MEP_mBM_500c_42.raw.PG.Quantity;[4] MEP_mBM_500c_43.raw.PG.Quantity
"Q08943;Q08943-2";Ssrp1;18033,28125;10285,626953125;12300,8154296875;20344,376953125
Q09014;Ncf1;3548,479736328125;5229,16259765625;4775,3056640625;NaN
Q0VBK2;Krt80;24813,087890625;4531,62744140625;9974,58203125;NaN
Q11011;Npepps;15762,4697265625;12422,7734375;9777,0458984375;7459,8935546875
Q11136;Pepd;NaN;NaN;NaN;650,2274169921875
Q14AI0;DSCC1;NaN;232,12484741210938;270,2342224121094;416,7157287597656
Q14C51;Ptcd3;NaN;1208,040283203125;1281,1455078125;1074,4337158203125
"Q1HFZ0;Q1HFZ0-2";Nsun2;4065,20703125;10350,357421875;7518,1494140625;12481,9931640625
Q1XH17;Trim72;NaN;NaN;3839,55029296875;NaN
"Q2KHI9;Q2KHI9-2;Q2KHI9-3";Mcm9;1425,0814208984375;NaN;NaN;NaN
Q2TBE6;Pi4k2a;12445,2509765625;NaN;NaN;NaN
Q2VIS4;Flg2;242842,140625;3315,1962890625;684,6048583984375;NaN
"Q2VPQ9;Q2VPQ9-2";Meaf6;NaN;353,1434631347656;NaN;766,1836547851562
Q3B7Z2;Osbp;NaN;1416,060546875;1480,6817626953125;1361,6064453125
"Q3KNK3;Q3KNK3-2";Cyb5r2;1263,531494140625;NaN;NaN;NaN
Q3SXD3;Hddc2;NaN;NaN;749,7110595703125;807,2223510742188
Q3TB82;Plekhf1;187,0955810546875;NaN;1134,536376953125;2560,142333984375
Q3TCH7;Cul4a;NaN;NaN;590,85107421875;268,2232666015625
Q3TCJ1;Abraxas2;470,8921203613281;NaN;1,0781363248825073;NaN
"Q3TCN2;Q3TCN2-2";Plbd2;7320,873046875;14458,802734375;12816,833984375;NaN
"Q3TCX3;Q3TCX3-2;Q3TCX3-3";Kiaa0907;NaN;726,8552856445312;516,0031127929688;665,5764770507812
"Q3TDN2;Q3TDN2-2";Faf2;292,73321533203125;2127,701904296875;1093,1669921875;1218,135009765625
Q3TDQ1;Stt3b;NaN;NaN;2832,148193359375;4466,7783203125
"Q3TEA8;Q3TEA8-2";Hp1bp3;2049,230224609375;13786,5498046875;16825,798828125;16916,431640625
Q3TGF2;Fam107b;342,01239013671875;NaN;NaN;NaN
Q3THE2;Myl12b;13570,8466796875;52289,4140625;51924,86328125;52711,359375
Q3THG9;Aarsd1;NaN;2470,805908203125;2179,675048828125;2871,102294921875
Q3THJ3;Eif1ad;NaN;NaN;632,4039306640625;1230,987060546875
Q3THK3;Gtf2f1;NaN;1421,972412109375;1297,58056640625;2123,55810546875
Q3THK7;Gmps;2001,8970947265625;10160,708984375;10704,408203125;12436,59375
Q3THS6;Mat2a;19385,873046875;17783,6953125;15982,5322265625;22782,685546875
Q3TIU4;Pde12;NaN;2114,19873046875;2659,7998046875;4066,515869140625
Q3TIX9;Usp39;NaN;2443,557373046875;3020,824951171875;4317,54248046875
"Q3TJD7;Q3TJD7-2;Q3TJD7-3";Pdlim7;3022,2900390625;NaN;2305,742919921875;473,8590087890625
"Q3TKT4;Q3TKT4-2";Smarca4;4758,50830078125;3425,846435546875;4455,7783203125;5792,21533203125
"Q3TLH4;Q3TLH4-5";Prrc2c;NaN;1539,9644775390625;1553,1981201171875;2005,8194580078125
Q3TRJ4;Krt26;13169,23046875;516,6041870117188;4158,30224609375;2149,021484375
Q3TTY5;Krt2;8358044;1548042,125;3016402,75;170231,53125
"Q3TUH1;Q3TUH1-2";Tamm41;NaN;NaN;1822,273681640625;1623,12158203125
Q3TW96;Uap1l1;NaN;1228,518310546875;671,7120971679688;601,1660766601562
Q3TWW8;Srsf6;18622,4453125;3687,20751953125;4293,15478515625;8503,5673828125
Q3TXS7;Psmd1;8686,275390625;8494,2412109375;8133,1328125;8674,2236328125
Q3TYS2;;NaN;2721,513671875;3669,308837890625;2237,763427734375
Q3TYX3;Smyd5;345,32501220703125;2054,453857421875;2131,320068359375;3310,826904296875
Q3U0B3;Dhrs11;2564,983642578125;2086,841796875;2554,3701171875;1585,5662841796875
Q3U0V1;Khsrp;5764,56103515625;34076,34375;23245,822265625;37372,890625
Q3U0V2;Tradd;NaN;NaN;1134,68603515625;NaN
Q3U1J4;Ddb1;8907,1455078125;11776,2080078125;10275,7431640625;15697,900390625
Q3U2A8;Vars2;NaN;12182,3544921875;5204,1787109375;NaN
Q3U5Q7;Cmpk2;NaN;9808,388671875;6676,15087890625;8005,2197265625
"Q3U7R1;Q3U7R1-2";Esyt1;6266,62939453125;1176,9207763671875;2729,6240234375;2436,823486328125
Q3U9G9;Lbr;11152,8701171875;26121,140625;28744,44921875;23640,765625
"Q3UA06;Q3UA06-2";Trip13;NaN;NaN;1057,9229736328125;1490,2607421875
Q3UDE2;Ttll12;11459,3720703125;8210,2353515625;8862,7626953125;12538,498046875
"Q3UEB3;Q3UEB3-2;Q3UEB3-3";Puf60;10897,8310546875;8960,6650390625;7685,47412109375;11592,26953125
"Q3UGC7;Q66JS6";"Eif3j1;Eif3j2";5617,02734375;6806,78857421875;5029,701171875;6619,29345703125
Q3UGR5;Hdhd2;6339,6572265625;3703,363037109375;2820,413330078125;3443,478515625
"Q3UH60;Q3UH60-2";Dip2b;3067,494384765625;NaN;NaN;NaN
Q3UHN9;Ndst1;2637,0693359375;NaN;NaN;NaN
"Q3UHQ6;Q3UHQ6-2";Dopey2;1301,130859375;NaN;NaN;NaN
Q3UHX2;Pdap1;5151,13525390625;7770,57470703125;5097,19921875;12128,4462890625
"Q3UHX9;Q3UHX9-2";Spout1;NaN;NaN;1131,155517578125;1710,4310302734375
"Q3UIA2;Q3UIA2-2;Q3UIA2-3;Q3UIA2-4";Arhgap17;3108,7470703125;NaN;NaN;NaN
"Q3UJD6;Q3UJD6-2";Usp19;NaN;1587,8328857421875;1629,0592041015625;1874,2584228515625
Q3UKJ7;Smu1;6696,0234375;11650,130859375;8284,328125;10541,912109375
"Q3UL36;Q3UL36-2";Arglu1;1822,1878662109375;986,3250732421875;660,8312377929688;279,4430847167969
Q3ULD5;Mccc2;NaN;NaN;740,491943359375;808,427001953125
"Q3ULJ0;Q3ULJ0-2";Gpd1l;13074,8447265625;2891,0869140625;2482,94482421875;2215,500732421875
Q3UM45;Ppp1r7;15333,79296875;11094,5419921875;7556,6943359375;10974,521484375
Q3UMB9;Washc4;5132,0703125;NaN;NaN;NaN
"Q3UMU9;Q3UMU9-2;Q3UMU9-3;Q3UMU9-4";Hdgfl2;9336,2626953125;2200,088134765625;611,3469848632812;3562,343017578125
"Q3UMY5;Q3UMY5-2;Q3UMY5-3;Q3UMY5-4";Eml4;16328,1318359375;NaN;NaN;708,2389526367188
Q3UN02;Lclat1;1019,0472412109375;NaN;328,37091064453125;NaN
"Q3UPF5;Q3UPF5-2";Zc3hav1;5577,734375;4944,95068359375;2815,696044921875;2606,31982421875
Q3UPH1;Prrc1;1180,519287109375;NaN;NaN;NaN
"Q3UPL0;Q3UPL0-2";Sec31a;4247,21142578125;4802,53369140625;4101,60107421875;5374,6337890625
Q3UQ44;Iqgap2;NaN;7658,20849609375;4513,865234375;5237,5712890625
Q3UQA7;Selenoh;NaN;2872,79638671875;2132,39697265625;1813,771728515625
"Q3UQN2;Q3UQN2-2;Q3UQN2-3";Fcho2;60,580604553222656;NaN;NaN;NaN
"Q3URD3;Q3URD3-2;Q3URD3-3;Q3URD3-4;Q3URD3-5";Slmap;NaN;2,096524238586426;210,28692626953125;NaN
"Q3US41;Q3US41-2;Q3US41-3;Q3US41-4;Q3US41-5";Esrp1;2681,101806640625;NaN;NaN;NaN
Q3USZ8;;1371,57666015625;2037,59423828125;NaN;NaN
Q3UV17;Krt76;5246016,5;619081;445674,03125;9738,49609375
Q3UVK0;Ermp1;10691,6298828125;2149,7373046875;2348,159423828125;792,6941528320312
Q3UVL4;Vps51;1317,0323486328125;NaN;NaN;NaN
Q3UW53;Fam129a;3049,522216796875;1889,71923828125;954,8170166015625;727,287109375
Q3UYV9;Ncbp1;NaN;5702,9658203125;5417,1826171875;8128,2265625
Q3UZZ4;Olfm4;NaN;3519,31201171875;1906,8819580078125;NaN
"Q3V009;Q3V009-2";Tmed1;371,1342468261719;NaN;NaN;NaN
Q3V038;Ttc9;682,5718383789062;NaN;NaN;NaN
Q3V132;Slc25a31;NaN;NaN;10036,978515625;2684,900390625
"Q3V188;Q3V188-2";Endou;425,2323913574219;NaN;NaN;NaN
Q3V1D3;Ampd1;NaN;NaN;7841,751953125;NaN
Q3V1L4;Nt5c2;224813,234375;256182,609375;220069,390625;291740,65625
Q3V300;Kif22;NaN;NaN;1305,0469970703125;1371,6383056640625
Q3V3R1;Mthfd1l;117087,375;5529,37841796875;13203,654296875;10564,0478515625
Q497I4;Krt35;13315,6044921875;11885,0029296875;3203,66259765625;NaN
Q4FK66;Prpf38a;NaN;3338,4326171875;2661,502197265625;3781,121826171875
Q4KML4;Abracl;NaN;8875,796875;3913,288818359375;10409,7470703125
"Q4KWH5;Q4KWH5-2;Q4KWH5-3;Q4KWH5-4;Q4KWH5-5";Plch1;4510,49365234375;NaN;NaN;NaN
Q4LFA9;Sema3g;2205,513427734375;NaN;NaN;NaN
"Q4V9Z5-2;Q4V9Z5-3";Sez6l2;8172,41748046875;NaN;NaN;NaN
Q4VBE8;Wdr18;NaN;1027,90576171875;935,1759643554688;2072,68896484375
Q4VGL6;Rc3h1;NaN;4323,7001953125;1507,044189453125;NaN
"Q4VAA2;Q4VAA2-2";Cdv3;NaN;700,0859375;419,13726806640625;1057,7816162109375
Q501J6;Ddx17;36978,12109375;55072,23828125;46466,03515625;57048,06640625
Q501P1;Fbln7;NaN;NaN;NaN;1838,0538330078125
Q505F5;Lrrc47;1621,7894287109375;4005,626953125;4083,425048828125;6425,30859375
"Q52KI8;Q52KI8-2";Srrm1;NaN;NaN;NaN;1972,6810302734375
Q569Z5;Ddx46;NaN;42466,7578125;42469,125;64601,953125
Q569Z6;Thrap3;14072,6015625;3000,864990234375;6065,98388671875;8477,986328125
Q56A08;Gpkow;NaN;NaN;NaN;298,5778503417969
Q571E4;Galns;NaN;1752,125732421875;1147,3375244140625;1077,676513671875
Q571I9;Aldh16a1;488,4330749511719;966,5711059570312;67495,9921875;897,3385620117188
Q5EBG6;Hspb6;NaN;NaN;1471,9462890625;NaN
Q5EG47;Prkaa1;3449,418212890625;4954,14013671875;2414,14306640625;2788,632080078125
Q5F285;Tmem256;5671,39111328125;NaN;1741,760009765625;1687,4041748046875
Q5F2E8;Taok1;1128,4212646484375;NaN;9,273334503173828;802,0518798828125
Q5FWK3;Arhgap1;19080,984375;4289,11474609375;3939,185302734375;4457,013671875
Q5H8B9;Frem3;2464,519287109375;7646,73583984375;23820,2265625;19787,544921875
Q5I1X5;Ppp1r13l;4128,80712890625;NaN;NaN;NaN
"Q5SSH7;Q5SSH7-2";Zzef1;2594,518798828125;NaN;NaN;NaN
Q5SSI6;Utp18;NaN;2866,186279296875;4548,3115234375;6166,51171875
"Q5SUF2;Q5SUF2-2;Q5SUF2-3";Luc7l3;NaN;4304,43310546875;4431,1884765625;7093,66650390625
Q5SUR0;Pfas;11503,7978515625;23769,498046875;15991,89453125;19323,607421875
"Q5SVQ0;Q5SVQ0-2;Q5SVQ0-3;Q5SVQ0-4";Kat7;NaN;1549,2142333984375;549,3939819335938;2273,083984375
"Q5SW19;Q5SW19-3";Cluh;30063,681640625;4495,09423828125;2076,898681640625;3428,22314453125
"Q5SWD9;Q5SWD9-2";Tsr1;NaN;1068,4090576171875;1336,635498046875;1839,4139404296875
"Q5SWU9;Q5SWU9-2";Acaca;2417,4716796875;863,3468017578125;762,5817260742188;462,2571105957031
Q5SX39;Myh4;57338,078125;11599,5859375;1431599,625;40707,12109375
Q5SX40;Myh1;56052,96875;3912,022705078125;31988,78515625;8833,54296875
Q5SYD0;Myo1d;55781,17578125;3342,747314453125;7291,826171875;6763,42236328125
"Q5U430;Q5U430-3";Ubr3;8649,4990234375;NaN;NaN;NaN
Q5XJE5;Leo1;NaN;NaN;NaN;1401,857177734375
Q5XJY5;Arcn1;7338,23046875;5818,87451171875;5251,40625;5010,63623046875
Q5XKE0;Mybpc2;NaN;NaN;32707,755859375;7004,82373046875
"Q5XPI3;Q5XPI3-2";Rnf123;NaN;NaN;711,5233764648438;NaN
"Q60520;Q60520-1";Sin3a;NaN;1251,66845703125;1470,3411865234375;1670,0274658203125
"Q60597;Q60597-2;Q60597-3;Q60597-4";Ogdh;436,1219787597656;6945,0302734375;9442,3916015625;8263,2861328125
Q60598;Cttn;10060,0458984375;2459,763671875;2443,422119140625;3584,7216796875
"Q60604;Q60604-2";Scin;4709,8818359375;NaN;NaN;NaN
"Q60605;Q60605-2";Myl6;96385,5625;43923,58203125;49356,89453125;42179,578125
"Q60631;Q60631-2";Grb2;584,6196899414062;3517,165283203125;1744,33740234375;2016,178955078125
"Q60634;Q60634-2;Q60634-3";Flot2;628,58837890625;4944,48046875;1557,273193359375;1213,1636962890625
Q60648;Gm2a;NaN;1046,2396240234375;514,555908203125;7908,3271484375
"Q60668;Q60668-2;Q60668-3;Q60668-4";Hnrnpd;43066,5703125;76886,5390625;46878,6328125;71152,328125
Q60692;Psmb6;134777,25;27957,943359375;27496,640625;27044,677734375
Q60710;Samhd1;69884,9140625;11127,8134765625;5588,83935546875;5086,16015625
Q60737;Csnk2a1;NaN;13088,521484375;630,78271484375;NaN
"Q60739;Q60739-2";Bag1;NaN;3072,821044921875;4552,57470703125;7342,21630859375
Q60749;Khdrbs1;6236,53515625;11043,6259765625;9810,6689453125;12999,4921875
"Q60770;Q60770-2";Stxbp3;266,1447448730469;NaN;NaN;NaN
Q60778;Nfkbib;NaN;1345,87841796875;1055,6993408203125;1353,642333984375
Q60823;Akt2;NaN;NaN;NaN;3345,37890625
"Q60847;Q60847-2;Q60847-5";Col12a1;11242,8544921875;NaN;15129,921875;176008,4375
"Q60848;Q60848-2";Hells;NaN;1562,460205078125;1211,8961181640625;2027,82373046875
Q60854;Serpinb6;NaN;5821,17919921875;4894,6474609375;NaN
Q60864;Stip1;28502,134765625;40944,12890625;34374,16015625;52229,33984375
Q60865;Caprin1;9941,724609375;25545,310546875;23591,818359375;34427,2109375
"Q60872;Q8BMJ3";"Eif1a;Eif1ax";NaN;NaN;1160,6807861328125;2960,587158203125
"Q60875;Q60875-4;Q60875-5";Arhgef2;NaN;8648,943359375;6041,81884765625;9359,2890625
Q60930;Vdac2;77296,8515625;82229,2421875;80099,546875;71162,171875
Q60931;Vdac3;6268,4013671875;17179,615234375;23245,9609375;20730,8359375
Q60932-2;Vdac1;109648,140625;111349,1640625;161895,125;117673,875
"Q60936;Q60936-2";Coq8a;NaN;NaN;4054,20703125;NaN
"Q60953;Q60953-2";Pml;NaN;6550,69775390625;6080,24267578125;5222,72705078125
Q60972;Rbbp4;9343,125;57038,203125;50220,734375;70258,1484375
Q60973;Rbbp7;1945,400634765625;25298,3671875;18799,5390625;15865,9443359375
Q61024;Asns;NaN;14512,1484375;14739,3134765625;29428,2265625
"Q61029;Q61029-3";Tmpo;20049,244140625;52687,33203125;41157,00390625;34006,05859375
Q61033;Tmpo;NaN;2958,3623046875;3979,13134765625;2940,670166015625
Q61035;Hars;33135,9375;12739,650390625;14370,63671875;13089,6904296875
Q61045;Sim1;204761,3125;4413,60400390625;1658,8929443359375;NaN
Q61074;Ppm1g;1196,1263427734375;5361,33544921875;7267,11328125;12294,0859375
Q61081;Cdc37;NaN;9618,87890625;10339,140625;13038,408203125
Q61093;Cybb;NaN;1972,14453125;2173,325927734375;NaN
Q61096;Prtn3;NaN;10201,51953125;5738,88916015625;3482,554931640625
Q61102;Abcb7;NaN;NaN;NaN;431,10369873046875
Q61103;Dpf2;3581,78173828125;3350,556884765625;440,47796630859375;627,5306396484375
Q61112;Sdf4;41319,8828125;NaN;NaN;NaN
Q61147;Cp;1247,947998046875;NaN;NaN;NaN
Q61151;Ppp2r5e;795,4096069335938;NaN;496,3670959472656;597,9734497070312
Q61166;Mapre1;1067,2294921875;21569,669921875;18598,46484375;23102,61328125
Q61171;Prdx2;5745,3798828125;176458,953125;144328,03125;155188,046875
Q61176;Arg1;255895,6875;72839,6171875;84724,109375;24683,734375
Q61187;Tsg101;13914,8076171875;3150,2861328125;3293,776123046875;2477,777099609375
Q61189;Clns1a;NaN;13733,083984375;11577,150390625;8802,9482421875
Q61191;Hcfc1;3821,455810546875;12824,7880859375;8928,921875;13351,0283203125
Q61205;Pafah1b3;2335,62841796875;NaN;1736,6287841796875;1559,149658203125
Q61206;Pafah1b2;2481,894287109375;6617,189453125;NaN;3193,630126953125
"Q61210;Q61210-2;Q61210-3;Q61210-4;Q61210-5";Arhgef1;869,38720703125;4799,28955078125;2753,98486328125;2800,60205078125
"Q61216;Q61216-2";Mre11;11410,95703125;NaN;677,3406982421875;354,92340087890625
Q61233;Lcp1;49392,12109375;28735,0859375;13391,9619140625;9215,384765625
"Q61245;Q61245-2";Col11a1;NaN;3715,203125;3,743971347808838;17243,037109375
Q61249;Igbp1;NaN;NaN;NaN;640,6965942382812
Q61282;Acan;NaN;2888,212890625;3310,463134765625;151567,5625
Q61316;Hspa4;19311,076171875;38401,5234375;30656,482421875;49252,19140625
Q61333;Tnfaip2;NaN;NaN;722,637939453125;1324,903076171875
Q61335;Bcap31;8996,1025390625;2810,886474609375;2171,46142578125;2894,490234375
"Q61362;Q61362-2;Q61362-3";Chi3l1;NaN;3568,746826171875;1945,01513671875;1118,014404296875
Q61371;Ift88;6074,421875;1251,138427734375;NaN;740,0194091796875
Q61390;Cct6b;674,56005859375;24637,98046875;21320,5703125;19196,806640625
Q61411;Hras;1895,580322265625;NaN;73,9029312133789;NaN
Q61414;Krt15;83921,859375;227314,0625;137396,953125;7060,4580078125
Q61425;Hadh;NaN;4187,94970703125;2931,2724609375;4141,9287109375
"Q61508;Q61508-2";Ecm1;NaN;NaN;3646,73046875;NaN
Q61543;Glg1;3274,786865234375;889,1301879882812;1378,455810546875;1194,8404541015625
Q61545;Ewsr1;4432,14306640625;19987,17578125;11831,7529296875;20460,751953125
Q61553;Fscn1;7760,9560546875;NaN;1960,90234375;5138,74462890625
Q61554;Fbn1;NaN;NaN;22660,244140625;2346,616455078125
Q61578;Fdxr;NaN;8254,0869140625;6159,9990234375;5849,97802734375
"Q61595;Q61595-10;Q61595-11;Q61595-12;Q61595-13;Q61595-14;Q61595-15;Q61595-16;Q61595-2;Q61595-3;Q61595-4;Q61595-5;Q61595-6;Q61595-7;Q61595-8;Q61595-9";Ktn1;1615,43896484375;3806,71923828125;1657,432373046875;1254,3226318359375
Q61598;Gdi2;14381,7255859375;28345,583984375;26874,78125;23557,734375
Q61599;Arhgdib;52924,40625;228405,875;139414,328125;86725,796875
Q61646;Hp;1175226,875;20661,03515625;10900,818359375;5748,82958984375
Q61655;Ddx19a;1643,100341796875;7246,9287109375;5410,2216796875;9312,8935546875
Q61656;Ddx5;24677,125;73158,09375;50511,61328125;81085,1640625
"Q61699;Q61699-2";Hsph1;12102,091796875;15783,1240234375;12837,59765625;23580,740234375
Q61703;Itih2;1689,40673828125;1436,86376953125;1310,9884033203125;NaN
"Q61739;Q61739-2";Itga6;NaN;NaN;1112,6202392578125;NaN
"Q61749;Q61749-2";Eif2b4;642,81884765625;2097,138671875;1880,4620361328125;2244,644287109375
Q61753;Phgdh;17551,115234375;20431,96484375;17478,2578125;21968,806640625
Q61768;Kif5b;19198,783203125;7939,09521484375;3880,450439453125;2426,449951171875
Q61781;Krt14;3432437,5;3076313,5;1562085;235089,65625
Q61792;Lasp1;9526,8642578125;9699,3349609375;5398,5126953125;4700,42333984375
Q61823;Pdcd4;8933,34375;8673,0068359375;4014,75;13843,7431640625
Q61830;Mrc1;NaN;470,2547912597656;1434,282470703125;403,5332336425781
Q61838;Pzp;NaN;9377,8359375;30183,150390625;2187,656982421875
Q61865;Mia;3088,85546875;NaN;44,599178314208984;2419,28955078125
Q61878;Prg2;594,6777954101562;3743,60009765625;10453,6123046875;4777,658203125
Q61879;Myh10;94020,2734375;35637,69921875;31011,50390625;25727,64453125
Q61881;Mcm7;538,5950927734375;43999,62890625;37087,53515625;50272,53125
Q61884;Mns1;12318,435546875;463,0891418457031;NaN;NaN
Q61937;Npm1;6084,00439453125;95447,5546875;63911,54296875;104605,796875
Q61941;Nnt;4242,07373046875;2825,99755859375;3793,024169921875;2581,403564453125
Q61990;Pcbp2;14395,658203125;29842,796875;25809,9453125;36414,984375
Q62000;Ogn;NaN;NaN;3142,936279296875;731,2139892578125
"Q62009;Q62009-2;Q62009-3;Q62009-4;Q62009-5";Postn;1524,2373046875;NaN;5811,55908203125;3691,55224609375
Q62084;Ppp1r14b;NaN;2322,193359375;1208,06591796875;2253,51513671875
Q62093;Srsf2;10485,8837890625;21174,705078125;34056,671875;45967,81640625
Q62165;Dag1;34788,640625;4522,53759765625;NaN;NaN
Q62167;Ddx3x;37298,73046875;27479,892578125;23366,947265625;34660,953125
Q62168;Krt32;16805,984375;628,833251953125;2376,647705078125;NaN
Q62186;Ssr4;78775,75;29831,2421875;36387,74609375;21179,556640625
Q62189;Snrpa;NaN;26941,90625;28398,90625;47862,76953125
Q62193;Rpa2;NaN;4174,66162109375;3457,039306640625;5129,396484375
Q62230;Siglec1;7830,50341796875;18453,349609375;11206,0693359375;15481,1494140625
"Q62234;Q62234-2";Myom1;NaN;2709,7705078125;18097,607421875;4087,909423828125
Q62241;Snrpc;NaN;2987,568359375;3684,02392578125;8794,96484375
Q62261;Sptbn1;7694,861328125;4537,828125;3975,78515625;2892,86328125
Q62318;Trim28;96329,109375;22543,181640625;17141,140625;17925,271484375
Q62348;Tsn;11381,8916015625;10334,0078125;8935,5126953125;9872,2392578125
Q62351;Tfrc;17381,232421875;25353,66796875;32429,263671875;24533,283203125
Q62376;Snrnp70;811,0042724609375;5533,40234375;6287,744140625;9302,6728515625
Q62383;Supt6h;NaN;1021,4366455078125;2669,1474609375;4269,9599609375
Q62384;Zpr1;NaN;21099,712890625;3821,1845703125;4753,134765625
"Q62393;Q62393-2;Q62393-3";Tpd52;NaN;2379,87548828125;884,0369873046875;712,7835693359375
"Q62418;Q62418-2;Q62418-3";Dbnl;8132,41064453125;6261,81689453125;5149,66357421875;3708,231201171875
Q62419;Sh3gl1;4077,402587890625;1648,08349609375;NaN;1514,6268310546875
Q62422;Ostf1;18799,44921875;32799,609375;18418,591796875;18857,2734375
Q62425;Ndufa4;2791,787109375;27279,091796875;49346,07421875;37100,44140625
"Q62432;Q62432-2;Q8BUN5;Q9JIW5";"Smad2;Smad2;Smad3;Smad9";NaN;NaN;654,1817016601562;NaN
Q62446;Fkbp3;10302,150390625;7992,79638671875;5389,8330078125;7313,15869140625
"Q62448;Q62448-2";Eif4g2;3592,7890625;6163,0029296875;5360,30712890625;7444,2353515625
Q62465;Vat1;14188,4306640625;18796,7421875;10407,59375;5685,52197265625
"Q62504;Q62504-2;Q62504-3";Spen;1398,72900390625;NaN;NaN;NaN
"Q63810;Q63810-2";Ppp3r1;NaN;830,720703125;1628,92138671875;NaN
Q63829;Commd3;86,58497619628906;NaN;1122,0281982421875;1905,2781982421875
Q63844;Mapk3;4467,55908203125;3326,91552734375;2173,2685546875;1545,906494140625
Q63850;Nup62;4953,76953125;3682,468017578125;3425,50537109375;4429,0068359375
Q63932;Map2k2;1955,643798828125;NaN;NaN;498,58074951171875
Q64008;Rab34;517,0574340820312;NaN;NaN;NaN
"Q64010;Q64010-2";Crk;1156,189453125;NaN;NaN;NaN
"Q64012;Q64012-2";Raly;NaN;9953,3095703125;10745,9482421875;17647,25390625
